date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-27,IRE,Ballinrobe (IRE),5:00,Auray Assessors Fillies Maiden Hurdle,Hurdle,,,,4yo,F,2m½f,16.5f,3271,Good,12,7,1,,0,0,Janes Harbour (IRE),4,F,148,t,3:48.40,228.40,1.73,Mark Walsh,Joseph Patrick OBrien,€5900,110,–,Camelot (GB),Free (FR),Mr Sidney,John P Mcmanus,Led - headed and prominent before 1st - led again after 1st - headed and chased clear leader after 2nd - led going easily just after 3 out - went clear when pushed along briefly run-in - comfortably(tchd 4/6 and tchd 4/5)
2025-05-27,IRE,Ballinrobe (IRE),5:00,Auray Assessors Fillies Maiden Hurdle,Hurdle,,,,4yo,F,2m½f,16.5f,3271,Good,12,11,2,,10,10,Radar Ahead (GB),4,F,148,,3:50.40,230.40,5.50,Darragh OKeeffe,T G McCourt,€1900,–,–,Postponed (IRE),Biblic (IRE),New Approach,Elaine Shevlin Cormac Farrell,Midfield - headway and went third 2 out - went second approaching last - no chance with winner run-in(op 9/1)
2025-05-27,IRE,Ballinrobe (IRE),5:00,Auray Assessors Fillies Maiden Hurdle,Hurdle,,,,4yo,F,2m½f,16.5f,3271,Good,12,3,3,,11.5,1.5,Atlantic City (GB),4,F,148,p,3:50.70,230.70,4.50,E Walsh,Ciaran Murphy,€900,109,–,Ulysses (IRE),Roulette GB,Poets Voice,Mrs Emily Murphy,Prominent - not fluent and pushed along briefly 2nd - soon prominent behind clear leader - went second before 2 out - lost second approaching last - outpaced run-in(tchd 10/3 and tchd 4/1)
2025-05-27,IRE,Ballinrobe (IRE),5:00,Auray Assessors Fillies Maiden Hurdle,Hurdle,,,,4yo,F,2m½f,16.5f,3271,Good,12,4,4,,11.5,0.05,Bhean Saibhre (IRE),4,F,141,ht,3:50.71,230.71,13.00,Peter Smithers,Aidan Anthony Howard,€400,98,–,Decorated Knight (GB),Island Odyssey GB,Dansili,Bap Syndicate,Held up in rear - midfield 3 out - went fourth after 2 out - no extra run-in(op 16/1)
2025-05-27,IRE,Ballinrobe (IRE),5:00,Auray Assessors Fillies Maiden Hurdle,Hurdle,,,,4yo,F,2m½f,16.5f,3271,Good,12,9,5,,27.5,16,No More Silver (FR),4,F,148,,3:53.90,233.90,13.00,Sam Ewing,Gordon Elliott,€200,–,–,Masked Marvel (GB),Silver Bell (FR),Silver Cross,Gordon Elliott,Towards rear - midfield after 3 out - flashed tail when ridden after 2 out - soon no extra(op 10/1)
2025-05-27,IRE,Ballinrobe (IRE),5:00,Auray Assessors Fillies Maiden Hurdle,Hurdle,,,,4yo,F,2m½f,16.5f,3271,Good,12,2,6,,32,4.5,Annarubyrose (IRE),4,F,145,,3:54.80,234.80,41.00,Conor Stone-Walsh,Gavin Cromwell,€100,–,–,Hillstar (GB),Ejayteekay GB,Big Bad Bob,C B Poots,Midfield - towards rear when not fluent 4 out - some headway 2 out - soon no extra(op 22/1 tchd 20/1)
2025-05-27,IRE,Ballinrobe (IRE),5:00,Auray Assessors Fillies Maiden Hurdle,Hurdle,,,,4yo,F,2m½f,16.5f,3271,Good,12,5,7,,35,3,Georginas Jet (IRE),4,F,148,,3:55.40,235.40,67.00,Jordan Gainford,Paul John Gilligan,,–,–,Jet Away (GB),Georgina Valleya (IRE),Kings Theatre,S M Syndicate,In rear - some headway 2 out - no extra approaching last(tchd 80/1)
2025-05-27,IRE,Ballinrobe (IRE),5:00,Auray Assessors Fillies Maiden Hurdle,Hurdle,,,,4yo,F,2m½f,16.5f,3271,Good,12,6,8,,39.75,4.75,Jaadil (IRE),4,F,145,,3:56.35,236.35,126.00,Gavin Brouder,D E Fitzgerald,,–,–,Kessaar (IRE),Angel Of Light (IRE),Dark Angel,An Bothareen Dubh Syndicate,Towards rear throughout(op 100/1 tchd 150/1)
2025-05-27,IRE,Ballinrobe (IRE),5:00,Auray Assessors Fillies Maiden Hurdle,Hurdle,,,,4yo,F,2m½f,16.5f,3271,Good,12,12,9,,54.75,15,Rhythm Of Life (FR),4,F,148,p,3:59.35,239.35,17.00,Danny Gilligan,Gordon Elliott,,106,–,Bathyrhon (GER),Rime De Boitron (FR),My Risk,Cullentra Racing Club,In touch with leaders - prominent behind clear leader after 2nd - not fluent 5 out - not fluent 4 out - weakened after 3 out(op 10/1)
2025-05-27,IRE,Ballinrobe (IRE),5:00,Auray Assessors Fillies Maiden Hurdle,Hurdle,,,,4yo,F,2m½f,16.5f,3271,Good,12,8,10,,57.5,2.75,Kick On Nellie (IRE),4,F,148,,3:59.90,239.90,126.00,Danny Mullins,John Patrick Ryan,,–,–,Elusive Pimpernel (USA),Kick On Dottie (IRE),Getaway,Thomas F Meagher,In touch with leaders - midfield behind clear leader when hit 5 out - slow jump and weakened from 3 out(op 100/1)
2025-05-27,IRE,Ballinrobe (IRE),5:00,Auray Assessors Fillies Maiden Hurdle,Hurdle,,,,4yo,F,2m½f,16.5f,3271,Good,12,1,11,,57.75,0.3,Galician Girl (IRE),4,F,149,ht,3:59.95,239.95,67.00,Dylan Kidd,John C McConnell,,–,–,Phoenix Of Spain (IRE),Teide Lady GB,Nashwan,The 119 Partnership,Took keen hold - didn't jump well - jumped left throughout - soon led - slow jump 1st - soon headed - led again after 2nd - 10 lengths ahead 4th - much reduced lead 4 out - headed and weakened quickly after 3 out(op 40/1)
2025-05-27,IRE,Ballinrobe (IRE),5:00,Auray Assessors Fillies Maiden Hurdle,Hurdle,,,,4yo,F,2m½f,16.5f,3271,Good,12,10,PU,,-,-,Queen Of The Kings (IRE),4,F,148,t,-,-,67.00,Phillip Enright,S Curling,,–,–,Shirocco (GER),Lady West (IRE),Westerner,S Curling,Towards rear - in rear when slow jump 4th - struggling and detached 5 out - pulled up before 2 out(op 40/1)
2025-05-27,IRE,Ballinrobe (IRE),5:30,KPMG Hurdle,Hurdle,,,,4yo,,2m½f,16.5f,3271,Good,6,6,1,,0,0,A Snow White Park (IRE),4,F,147,,3:56.70,236.70,67.00,Danny Mullins,Ms Margaret Mullins,€6785,–,–,Walk In The Park (IRE),Danali (IRE),Presenting,Ms Margaret Mullins,In touch with leaders - not fluent 4th - headway after 2 out - 1 length down when left in lead last - edged right run-in - pushed out(op 40/1 tchd 80/1)
2025-05-27,IRE,Ballinrobe (IRE),5:30,KPMG Hurdle,Hurdle,,,,4yo,,2m½f,16.5f,3271,Good,6,2,2,,1.75,1.75,Last Kingdom (FR),4,G,161,,3:57.05,237.05,1.62,Mark Walsh,W P Mullins,€2185,129,–,Choeur Du Nord (FR),Galatica De Thaix (FR),Rail Link,John P Mcmanus,Didn't jump with fluency - in touch with leaders - steady headway after 2 out - went second run-in - kept on(op 4/9 tchd 4/7)
2025-05-27,IRE,Ballinrobe (IRE),5:30,KPMG Hurdle,Hurdle,,,,4yo,,2m½f,16.5f,3271,Good,6,1,3,,5.75,4,Chortal (GB),4,G,161,t,3:57.85,237.85,4.50,Danny Gilligan,Gordon Elliott,€1035,115,–,Golden Horn (GB),Golden Laughter (USA),Bernardini,Aidan J Oryan Mark Madden,Raced in second - left in second when slightly hampered last - weakened final 110yds(op 4/1)
2025-05-27,IRE,Ballinrobe (IRE),5:30,KPMG Hurdle,Hurdle,,,,4yo,,2m½f,16.5f,3271,Good,6,4,4,,17.75,12,Le Diablo (FR),4,G,154,,4:0.25,240.25,21.00,Jack Doyle,P M J Doyle,€460,–,–,Bathyrhon (GER),Diablesse Royale (FR),Saint Des Saints,Mrs Mary Doyle,Didn't always jump with fluency - always behind(tchd 22/1)
2025-05-27,IRE,Ballinrobe (IRE),5:30,KPMG Hurdle,Hurdle,,,,4yo,,2m½f,16.5f,3271,Good,6,5,5,,24.25,6.5,Pourquoi Poi (IRE),4,G,147,,4:1.55,241.55,101.00,Benjamin P Kennedy,Paul W Flynn,€230,–,–,Ocovango (GB),Rebel Dream (IRE),Dushyantor,P Mcguire,Not fluent 6th - always behind
2025-05-27,IRE,Ballinrobe (IRE),5:30,KPMG Hurdle,Hurdle,,,,4yo,,2m½f,16.5f,3271,Good,6,3,F,,-,-,Solar Drive (IRE),4,G,161,,-,-,5.00,Darragh OKeeffe,Paul W Flynn,,121,–,Mastercraftsman (IRE),Trimurti (USA),Harlans Holiday,Solar Drive Six Syndicate,Led - 1 length ahead and pushed along when fell last(op 5/1)
2025-05-27,IRE,Ballinrobe (IRE),6:00,Sheridan Electric Maiden Hurdle (Div I),Hurdle,,,,5yo+,,2m½f,16.5f,3271,Good,14,8,1,,0,0,Net Boy (FR),6,G,158,t,3:52.60,232.60,1.67,Sean Flanagan,Barry Connell,€5900,115,–,Robin Du Nord (FR),Netova (FR),Network,Barry Connell,Made all - didn't always jump with fluency - bad mistake last - faced challenge and ridden run-in - ran on well(tchd 8/11)
2025-05-27,IRE,Ballinrobe (IRE),6:00,Sheridan Electric Maiden Hurdle (Div I),Hurdle,,,,5yo+,,2m½f,16.5f,3271,Good,14,16,2,,.5,.5,Kamikaz Du Plessis (FR),5,G,158,,3:52.70,232.70,7.00,Jordan Gainford,Gordon Elliott,€1900,–,–,Karaktar (IRE),Altesse Du Plessis (FR),Voix Du Nord,Robcour,In touch with leaders - went second 2 out - edged right when challenging run-in - edged left 1f out - soon no extra(op 17/2)
2025-05-27,IRE,Ballinrobe (IRE),6:00,Sheridan Electric Maiden Hurdle (Div I),Hurdle,,,,5yo+,,2m½f,16.5f,3271,Good,14,10,3,,8.5,8,Noticebox (GB),5,G,158,h,3:54.30,234.30,7.00,Keith Donoghue,Gavin Cromwell,€900,–,–,Gemix (FR),Simply Business (FR),Maresca Sorrento,John J Brennan David Flynn,Prominent - lost second 2 out - no extra approaching last(op 11/2 tchd 5/1)
2025-05-27,IRE,Ballinrobe (IRE),6:00,Sheridan Electric Maiden Hurdle (Div I),Hurdle,,,,5yo+,,2m½f,16.5f,3271,Good,14,9,4,,15.5,7,Nitty Gritty (IRE),5,G,158,,3:55.70,235.70,7.00,J J Slevin,Joseph Patrick OBrien,€400,–,–,Order Of St George (IRE),Scarlet Sky (IRE),Flemensfirth,Miss Sarah Obrien,Midfield - not fluent 4th - towards rear 4 out - stayed on after 2 out - never near to challenge(op 5/1 tchd 9/2)
2025-05-27,IRE,Ballinrobe (IRE),6:00,Sheridan Electric Maiden Hurdle (Div I),Hurdle,,,,5yo+,,2m½f,16.5f,3271,Good,14,15,5,,17,1.5,Western Princess (IRE),6,M,151,ht,3:56.00,236.00,13.00,Brian Hayes,W P Mullins,€200,–,–,Westerner (GB),Princess Gaia (IRE),Kings Theatre,Pyoneers Syndicate,Towards rear - stayed on after 2 out - never near to challenge(op 14/1 tchd 16/1)
2025-05-27,IRE,Ballinrobe (IRE),6:00,Sheridan Electric Maiden Hurdle (Div I),Hurdle,,,,5yo+,,2m½f,16.5f,3271,Good,14,4,6,,20,3,Eyeeye (GB),5,G,158,,3:56.60,236.60,41.00,Danny Gilligan,Paul John Gilligan,€100,–,–,Expert Eye (GB),Cool Kitten (IRE),One Cool Cat,Natalie Gilligan,Midfield - went fourth after 2 out - lost two places final 110yds(op 25/1)
2025-05-27,IRE,Ballinrobe (IRE),6:00,Sheridan Electric Maiden Hurdle (Div I),Hurdle,,,,5yo+,,2m½f,16.5f,3271,Good,14,11,7,,23.25,3.25,The Gooses Acre (IRE),5,G,158,,3:57.25,237.25,23.00,Ricky Doyle,Eamon Courtney,,–,–,Milan (GB),Tip Tap Toe (IRE),Getaway,Michael N Osullivan,In touch with leaders - not fluent 3 out - soon weakened gradually(op 25/1 tchd 28/1)
