date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-17,AUS,Scone (AUS),7:30,Scone Equine Luskin Star Stakes (Listed Handicap) (2yo+) (Turf),Flat,,Listed,,2yo+,,6½f,6.5f,1300.0,Good To Soft,15,9,1,15,0,0,The Instructor (AUS),4,G,123,,1:14.41,74.41,5.50,Adam Hyeronimus,Gai Waterhouse & Adrian Bott,53960.40,–,–,Russian Revolution (AUS),Right Of Way (AUS),Denman,First Light Racing Pl G1G Colts Breeding Pl Synd Et Al,
2025-05-17,AUS,Scone (AUS),7:30,Scone Equine Luskin Star Stakes (Listed Handicap) (2yo+) (Turf),Flat,,Listed,,2yo+,,6½f,6.5f,1300.0,Good To Soft,15,11,2,13,0.2,0.2,Whinchat (AUS),5,G,117,,1:14.45,74.45,8.00,Jay Ford,David Pfieffer,18007.43,–,–,Russian Revolution (AUS),Natchwhali (NZ),OReilly,Vieira Racing B Vieira Et Al,
2025-05-17,AUS,Scone (AUS),7:30,Scone Equine Luskin Star Stakes (Listed Handicap) (2yo+) (Turf),Flat,,Listed,,2yo+,,6½f,6.5f,1300.0,Good To Soft,15,2,3,3,4,3.75,Brudenell (AUS),5,G,128,,1:15.21,75.21,10.00,Thomas Sherry,Kris Lees,8663.37,–,–,Russian Revolution (AUS),Knit N Purl (AUS),More Than Ready,Lees Racing Pty Ltd P B Jones Et Al,
2025-05-17,AUS,Scone (AUS),7:30,Scone Equine Luskin Star Stakes (Listed Handicap) (2yo+) (Turf),Flat,,Listed,,2yo+,,6½f,6.5f,1300.0,Good To Soft,15,16,4,5,6.25,2.25,Gallant Star (AUS),5,G,117,tp,1:15.66,75.66,3.40,Anna Roper,Brett Robb,4331.68,–,–,Zoustar (AUS),Miss Valor (AUS),Hinchinbrook,D W Ringland K Okeefe,
2025-05-17,AUS,Scone (AUS),7:30,Scone Equine Luskin Star Stakes (Listed Handicap) (2yo+) (Turf),Flat,,Listed,,2yo+,,6½f,6.5f,1300.0,Good To Soft,15,8,5,6,6.5,0.2,Phearson (AUS),7,G,122,e/s,1:15.75,75.75,12.00,Zac Wadick,Brad Widdup,2660.89,–,–,Exosphere (AUS),Chateau DYquem (NZ),Pins,P James P Christou Et Al,
2025-05-17,AUS,Scone (AUS),7:30,Scone Equine Luskin Star Stakes (Listed Handicap) (2yo+) (Turf),Flat,,Listed,,2yo+,,6½f,6.5f,1300.0,Good To Soft,15,1,6,14,6.5,0.1,Welwal (GB),6,G,130,t,1:15.73,75.73,21.00,Chad Schofield,Mick Price & Michael Kent Jnr,1980.20,–,–,Shalaa (IRE),Cheriearch (USA),Arch,A J Gauci Mrs E Gauci Et Al,
2025-05-17,AUS,Scone (AUS),7:30,Scone Equine Luskin Star Stakes (Listed Handicap) (2yo+) (Turf),Flat,,Listed,,2yo+,,6½f,6.5f,1300.0,Good To Soft,15,15,7,1,8.5,2,Gravina (AUS),7,G,117,b,1:16.11,76.11,41.00,Winona Costin,Matthew Dale,1732.67,–,–,Sebring (AUS),Metastasio (AUS),Street Cry,Mrs A E Dale Forbrydelsen Pty Ltd Et Al,
2025-05-17,AUS,Scone (AUS),7:30,Scone Equine Luskin Star Stakes (Listed Handicap) (2yo+) (Turf),Flat,,Listed,,2yo+,,6½f,6.5f,1300.0,Good To Soft,15,13,8,10,8.75,0.3,Uzziah (AUS),6,G,117,tb,1:16.16,76.16,21.00,Molly Bourke,Scott Aspery,1732.67,–,–,Outreach (AUS),Heavensentme (AUS),Holy Roman Emperor,Endeavour Bloodstock Syndicate C J Mcleod Et Al,
2025-05-17,AUS,Scone (AUS),7:30,Scone Equine Luskin Star Stakes (Listed Handicap) (2yo+) (Turf),Flat,,Listed,,2yo+,,6½f,6.5f,1300.0,Good To Soft,15,10,9,2,10,1.25,Age Of Kings (IRE),5,G,119,t,1:16.41,76.41,101.00,Kerrin McEvoy,Chris Waller,1732.67,–,–,Kingman (GB),Turret Rocks (IRE),Fastnet Rock,Ingham Racing Syndicate R Smith Et Al,
2025-05-17,AUS,Scone (AUS),7:30,Scone Equine Luskin Star Stakes (Listed Handicap) (2yo+) (Turf),Flat,,Listed,,2yo+,,6½f,6.5f,1300.0,Good To Soft,15,5,10,4,10.25,0.1,Tamerlane (AUS),7,G,128,,1:16.48,76.48,26.00,Nash Rawiller,James Cummings,1732.67,–,–,Golden Horn (GB),Wordcraft GB,Shamardal,Godolphin,Broke well - tracked leaders early - steadied in midfield before halfway - pushed along 3f out - ridden and no impression 2f out - weakened inside final furlong
2025-05-17,AUS,Scone (AUS),7:30,Scone Equine Luskin Star Stakes (Listed Handicap) (2yo+) (Turf),Flat,,Listed,,2yo+,,6½f,6.5f,1300.0,Good To Soft,15,12,11,11,10.25,0.2,Ka Bling (AUS),6,G,117,t,1:16.50,76.50,81.00,Andrew Adkins,Peter Snowden,,–,–,Capitalist (AUS),Zingaling (AUS),Redoutes Choice,Tedwin Bloodstock W P Sweeney Et Al,
2025-05-17,AUS,Scone (AUS),7:30,Scone Equine Luskin Star Stakes (Listed Handicap) (2yo+) (Turf),Flat,,Listed,,2yo+,,6½f,6.5f,1300.0,Good To Soft,15,14,12,12,10.75,.5,Flying Crazy (AUS),6,G,117,b,1:16.56,76.56,21.00,Dylan Gibbons,Michael Wayne & John Hawkes,,–,–,Flying Artie (AUS),Forever Crazy (AUS),Encosta De Lago,Equi Com Syndications W B Forrester Et Al,
