date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-31,GB,York,3:15,William Hill Bronte Cup Fillies Stakes,Flat,Class 1,Group 3,,4yo+,F,1m6f,14f,2787,Good,7,5,1,5,0,0,Scenic (FR),5,M,128,,2:57.70,177.70,4.50,Saffie Osborne,Ed Walker,56710,105,–,Lope De Vega (IRE),Ghalyah GB,Frankel,David Ward,Held up in rear - steady headway over 3f out - ridden and went second over 1f out - led narrowly inside final 110yds - just did enough(op 4/1 tchd 9/2)
2025-05-31,GB,York,3:15,William Hill Bronte Cup Fillies Stakes,Flat,Class 1,Group 3,,4yo+,F,1m6f,14f,2787,Good,7,7,2,6,0.2,0.2,Term Of Endearment (GB),6,M,128,h,2:57.74,177.74,2.20,Tom Marquand,William Haggas,21500,107,–,Sea The Moon (GER),Miss You Too GB,Montjeu,Zhang Yuesheng,Taken down early - raced wide early - led - faced challenge over 2f out - headed and pressed winner inside final 110yds - just held(op 7/4)
2025-05-31,GB,York,3:15,William Hill Bronte Cup Fillies Stakes,Flat,Class 1,Group 3,,4yo+,F,1m6f,14f,2787,Good,7,6,3,7,4.25,4,Sueno (IRE),4,F,128,,2:58.55,178.55,6.00,Ryan Moore,John & Thady Gosden,10760,96,–,Camelot (GB),Danehills Dream (IRE),Danehill,George Strawbridge,Towards rear - in touch with leaders after 7f - headway over 3f out - went second over 2f out - lost second over 1f out - no extra inside final 110yds(op 7/2)
2025-05-31,GB,York,3:15,William Hill Bronte Cup Fillies Stakes,Flat,Class 1,Group 3,,4yo+,F,1m6f,14f,2787,Good,7,2,4,2,7.75,3.5,Allonsy (GB),4,F,128,p,2:59.25,179.25,19.00,Hector Crouch,Ralph Beckett,5360,95,–,Study Of Man (IRE),Alyssa GB,Sir Percy,Miss K Rausing,Prominent - no extra when raced in fourth over 1f out(op 11/1)
2025-05-31,GB,York,3:15,William Hill Bronte Cup Fillies Stakes,Flat,Class 1,Group 3,,4yo+,F,1m6f,14f,2787,Good,7,4,5,1,9,1.25,Jane Temple (GB),4,F,128,,2:59.50,179.50,21.00,Benoit De La Sayette,John & Thady Gosden,2690,89,–,Siyouni (FR),Palitana (USA),Giants Causeway,A E Oppenheimer,Slowly into stride - soon in touch with leaders - outpaced over 2f out - no telling impression(op 11/1)
2025-05-31,GB,York,3:15,William Hill Bronte Cup Fillies Stakes,Flat,Class 1,Group 3,,4yo+,F,1m6f,14f,2787,Good,7,1,6,3,9.5,.5,Divina Grace (IRE),5,M,131,,2:59.60,179.60,6.50,David Probert,Andrew Balding,1350,106,–,Golden Horn (GB),Beautiful Forest GB,Nayef,Top Hat And Tails,Prominent - pressed leaders over 2f out - weakened over 1f out(op 6/1 tchd 13/2)
2025-05-31,GB,York,3:15,William Hill Bronte Cup Fillies Stakes,Flat,Class 1,Group 3,,4yo+,F,1m6f,14f,2787,Good,7,3,7,4,13.75,4.25,Crystal Flyer (GB),4,F,128,,3:0.45,180.45,19.00,P J McDonald,Tom Ward,,95,–,Magna Grecia (IRE),Mount Crystal (IRE),Montjeu,Matthew Webber,Towards rear throughout (jockey said filly ran too freely)(op 25/1)
2025-05-31,GB,York,2:40,William Hill More Top Prices Handicap,Flat,Class 2,,0-105,3yo+,,5f,5f,1006,Good,13,10,1,13,0,0,Habooba (USA),5,M,126,tb,0:56.98,56.98,29.00,Ray Dawson,T J Kent,33501,84,–,Nyquist (USA),Westside Tapstress (USA),Lookin At Lucky,Mohammed Al Suboosi,Disputed lead towards near side - pushed along when led narrowly over 1f out - readily(op 22/1 tchd 20/1)
2025-05-31,GB,York,2:40,William Hill More Top Prices Handicap,Flat,Class 2,,0-105,3yo+,,5f,5f,1006,Good,13,6,2,7,1.25,1.25,Bergerac (IRE),7,G,129,b,0:57.23,57.23,11.00,Sam James,Kevin Ryan,15710.50,87,–,Kodi Bear (IRE),Fancy Vivid (IRE),Galileo,Mrs Angie Bailey,Disputed lead up the centre - outpaced over 1f out - rallied and went second inside final 110yds - kept on(op 17/2 tchd 8/1)
2025-05-31,GB,York,2:40,William Hill More Top Prices Handicap,Flat,Class 2,,0-105,3yo+,,5f,5f,1006,Good,13,1,3,10,1.75,.5,Jm Jungle (IRE),5,G,138,,0:57.33,57.33,5.00,Jason Hart,John & Sean Quinn,7858.50,96,–,Bungle Inthejungle (GB),The Shrew GB,Dansili,Mps Racing Ltd The Ayrshire Tradesmen,Took keen hold - pressed leaders - lost second inside final 110yds - kept on
