date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-26,IRE,Ballinrobe (IRE),6:30,McHale Mayo National Handicap Chase (),Chase,,Listed,,4yo+,,2m7½f,23.5f,4693,Good,15,2,1,,0,0,Western Fold (IRE),6,G,166,,5:38.80,338.80,6.00,Danny Gilligan,Gordon Elliott,€59000,138,–,Westerner (GB),Fieldtown (IRE),Anshan,Weld Spec Glasgow Ltd Dee Lestrange,Prominent - led before 2nd - headed and prominent after 4th - led again after 10th - clear with one other before 2 out - ridden and ran on well after 2 out(tchd 9/2 and tchd 11/2)
2025-05-26,IRE,Ballinrobe (IRE),6:30,McHale Mayo National Handicap Chase (),Chase,,Listed,,4yo+,,2m7½f,23.5f,4693,Good,15,14,2,,4,4,Drumgill (IRE),6,G,156,,5:39.60,339.60,13.00,Daniel King,John Patrick Ryan,€19000,128,–,Elusive Pimpernel (USA),Medinah Theatre (IRE),Kings Theatre,John Patrick Ryan,In touch with leaders - dropped to midfield after 4th - in touch with leaders after 10th - went second after 4 out - no extra after 2 out - no match for winner(op 14/1)
2025-05-26,IRE,Ballinrobe (IRE),6:30,McHale Mayo National Handicap Chase (),Chase,,Listed,,4yo+,,2m7½f,23.5f,4693,Good,15,6,3,,12,8,A Penny A Hundred (FR),6,M,153,,5:41.20,341.20,12.00,Anna McGuinness,W P Mullins,€9000,132,–,Jukebox Jury (IRE),One Day More (IRE),Flemensfirth,Brendan T Osullivan,Midfield - towards rear after 4th - headway from 3 out - went third approaching last - no match for first two(op 10/1)
2025-05-26,IRE,Ballinrobe (IRE),6:30,McHale Mayo National Handicap Chase (),Chase,,Listed,,4yo+,,2m7½f,23.5f,4693,Good,15,9,4,,14.25,2.25,Cadatharla (IRE),7,G,158,,5:41.65,341.65,10.00,Simon Torrens,C A Murphy,€4000,130,–,Flemensfirth (USA),There Is No Point (IRE),Galileo,John P Mcmanus,In rear - not fluent 7th - pushed along 4 out - soon steady headway - bit short of room approaching last - went fourth run-in(op 10/1 tchd 8/1)
2025-05-26,IRE,Ballinrobe (IRE),6:30,McHale Mayo National Handicap Chase (),Chase,,Listed,,4yo+,,2m7½f,23.5f,4693,Good,15,12,5,,17.75,3.5,Outside The Door (IRE),9,G,152,b,5:42.35,342.35,21.00,Aidan Kelly,Padraig Roche,€2000,129,–,Milan (GB),Misspublican (IRE),Overbury,Hold Firm Syndicate,Midfield - in touch with leaders after 4th - no extra before 2 out(op 16/1)
2025-05-26,IRE,Ballinrobe (IRE),6:30,McHale Mayo National Handicap Chase (),Chase,,Listed,,4yo+,,2m7½f,23.5f,4693,Good,15,7,6,,19.5,1.75,Noble Birth (GB),8,G,160,t,5:42.70,342.70,15.00,Keith Donoghue,Gavin Cromwell,€1000,132,–,Nathaniel (IRE),Miss Noble GB,Exceed And Excel,In Bounds Syndicate,Midfield - prominent 5 out - no extra from 3 out(op 12/1)
2025-05-26,IRE,Ballinrobe (IRE),6:30,McHale Mayo National Handicap Chase (),Chase,,Listed,,4yo+,,2m7½f,23.5f,4693,Good,15,10,7,,19.5,0.05,Happy Jacky (IRE),11,G,151,,5:42.71,342.71,4.50,Peter Smithers,Mark Fahey,,130,–,Milan (GB),Courtain (USA),Diesis,P A Ryan,Jumped left throughout - prominent - not fluent 2nd - led after 4th - mistake and headed 10th - soon recovered and pressed leader - weakened before 3 out(op 4/1)
2025-05-26,IRE,Ballinrobe (IRE),6:30,McHale Mayo National Handicap Chase (),Chase,,Listed,,4yo+,,2m7½f,23.5f,4693,Good,15,15,8,,19.75,0.2,Neveradullmoment (IRE),8,G,154,tp,5:42.79,342.79,21.00,Mark Walsh,J P Dempsey,,126,–,Mahler (GB),Castlecrossings (IRE),Broken Hearted,John P Mcmanus,Towards rear - midfield 3 out - no extra before 2 out(op 22/1)
2025-05-26,IRE,Ballinrobe (IRE),6:30,McHale Mayo National Handicap Chase (),Chase,,Listed,,4yo+,,2m7½f,23.5f,4693,Good,15,11,9,,27.25,7.5,Linden Arden (IRE),7,G,158,,5:44.25,344.25,15.00,Brian Hayes,Philip Fenton,,130,–,Jet Away (GB),Solerina (IRE),Toulon,John P Bowe,In touch with leaders - hampered and not fluent 3rd - carried left 4th - weakened after 2 out(op 11/1)
2025-05-26,IRE,Ballinrobe (IRE),6:30,McHale Mayo National Handicap Chase (),Chase,,Listed,,4yo+,,2m7½f,23.5f,4693,Good,15,4,10,,48.25,21,Lord Lariat (IRE),10,G,163,tp,5:48.45,348.45,41.00,P J OHanlon,Dermot A McLoughlin,,135,–,Golden Lariat (USA),Johnnys Pride (IRE),Mister Lord,P Blake,Led - headed and prominent before 2nd - weakened after 4 out(op 28/1)
2025-05-26,IRE,Ballinrobe (IRE),6:30,McHale Mayo National Handicap Chase (),Chase,,Listed,,4yo+,,2m7½f,23.5f,4693,Good,15,8,11,,49.5,1.25,Another Choice (IRE),8,G,153,,5:48.70,348.70,13.00,James Smith,Matthew J Smith,,130,–,Hillstar (GB),Luanna (IRE),Luso,Michael Hannon,Midfield - bad mistake 4 out - soon weakened(op 14/1)
2025-05-26,IRE,Ballinrobe (IRE),6:30,McHale Mayo National Handicap Chase (),Chase,,Listed,,4yo+,,2m7½f,23.5f,4693,Good,15,16,PU,,-,-,Now Where Or When (IRE),10,G,153,tp,-,-,34.00,J J Slevin,S R B Crawford,,125,–,Where Or When (IRE),Now Its My Turn (IRE),Goldmark,Mrs M Mccrudden,Never going well - in rear - reminders after 1st - soon detached - pulled up before 4 out
2025-05-26,IRE,Ballinrobe (IRE),6:30,McHale Mayo National Handicap Chase (),Chase,,Listed,,4yo+,,2m7½f,23.5f,4693,Good,15,5,PU,,-,-,Toss Again (IRE),8,G,161,tp,-,-,12.00,Darragh OKeeffe,Henry De Bromhead,,133,–,Malinas (GER),Katies Fashion (IRE),Saddlers Hall,Envirogreen Housing Services Ltd,In touch with leaders - not fluent 5 out - weakened after 4 out - pulled up before 2 out(op 12/1 tchd 14/1)
2025-05-26,IRE,Ballinrobe (IRE),6:30,McHale Mayo National Handicap Chase (),Chase,,Listed,,4yo+,,2m7½f,23.5f,4693,Good,15,3,PU,,-,-,Mint Boy (IRE),7,G,157,p,-,-,15.00,Patrick M OBrien,Gavin Cromwell,,136,–,Mount Nelson (GB),Dollars Worth (IRE),Presenting,Alymer Stud,Midfield - jumped left 4th - towards rear when not fluent 5 out - weakened after 4 out - pulled up before 2 out(tchd 12/1)
2025-05-26,IRE,Ballinrobe (IRE),6:30,McHale Mayo National Handicap Chase (),Chase,,Listed,,4yo+,,2m7½f,23.5f,4693,Good,15,1,UR,,-,-,Sea Music (IRE),7,G,166,,-,-,6.50,Donagh Meyler,Emmet Mullins,,138,–,Sea Moon (GB),Sweet Music (IRE),Accordion,Mrs A F Mee,Towards rear - not fluent and pushed along briefly 4th - mistake and unseated 6th(op 13/2 tchd 7/1)
2025-05-26,IRE,Ballinrobe (IRE),4:25,McHale Pro Glide Hurdle,Hurdle,,,,4yo+,,2m2½f,18.5f,3687,Good,5,3,1,,0,0,Jesse Evans (IRE),9,G,156,t,4:21.20,261.20,3.12,Donagh Meyler,Noel Meade,€9145,–,–,So You Think (NZ),American Princess (IRE),Desert Prince,Jack Singleton,Raced in second - pressed leader 6th - going best and led narrowly 2 out - went clear last - easily(op 7/4 tchd 9/4)
2025-05-26,IRE,Ballinrobe (IRE),4:25,McHale Pro Glide Hurdle,Hurdle,,,,4yo+,,2m2½f,18.5f,3687,Good,5,2,2,,12,12,Fils dOudairies (FR),10,G,156,,4:23.60,263.60,4.00,Danny Gilligan,Gordon Elliott,€2945,139,–,Saint Des Saints (FR),Pythie DOudairies (FR),Grand Tresor,David Lestrange,Raced in fourth but in touch with leaders - went third after 2 out - ridden and went second run-in - no match for winner(op 4/1 tchd 11/4)
2025-05-26,IRE,Ballinrobe (IRE),4:25,McHale Pro Glide Hurdle,Hurdle,,,,4yo+,,2m2½f,18.5f,3687,Good,5,4,3,,13.75,1.75,My Gaffer (IRE),7,G,156,,4:23.95,263.95,8.00,Danny Mullins,John Patrick Ryan,€1395,117,–,Malinas (GER),Deep Sunset (IRE),Supreme Leader,Walter Oconnor,Jumped left on occasions - led - pestered 6th - not fluent and lost two places 2 out - soon outpaced - rallied and went third final 110yds(op 17/2 tchd 15/2)
2025-05-26,IRE,Ballinrobe (IRE),4:25,McHale Pro Glide Hurdle,Hurdle,,,,4yo+,,2m2½f,18.5f,3687,Good,5,1,4,,16.25,2.5,Belloccio (FR),7,G,162,t,4:24.45,264.45,2.50,Paul Townend,W P Mullins,€620,144,–,Belardo (IRE),Three Cards GB,Mastercraftsman,Thurloe Thoroughbreds Ireland Limited,Raced in third - went second 2 out - soon pressed winner - outpaced last - weakened gradually run-in(tchd 11/8)
2025-05-26,IRE,Ballinrobe (IRE),4:25,McHale Pro Glide Hurdle,Hurdle,,,,4yo+,,2m2½f,18.5f,3687,Good,5,5,5,,28.25,12,Turnpike Trip (GB),11,G,156,,4:26.85,266.85,126.00,Philip Byrnes,C Byrnes,€310,–,–,Champs Elysees (GB),Neqaawi GB,Alhaarth,P Acheson,Held up in last - not fluent 1st - lost touch 6th - never on terms(op 50/1)
2025-05-26,IRE,Ballinrobe (IRE),5:00,McHale Fusion 4 Range Maiden Hurdle,Hurdle,,,,5yo+,,2m6½f,22.5f,4545,Good,15,12,1,,0,0,Winning Smut (IRE),6,G,158,t,5:30.10,330.10,2.75,Danny Gilligan,Gordon Elliott,€5900,113,–,Yeats (IRE),Winning Jenny (IRE),Leading Counsel,Denis J Reddan,In touch with leaders - prominent 7th - pushed along and led approaching last - ridden briefly and kept on well run-in(op 5/2 tchd 13/8 and tchd 11/4)
2025-05-26,IRE,Ballinrobe (IRE),5:00,McHale Fusion 4 Range Maiden Hurdle,Hurdle,,,,5yo+,,2m6½f,22.5f,4545,Good,15,3,2,,4.75,4.75,Annaghbeg (IRE),7,G,151,p,5:31.05,331.05,10.00,Mr S Connor,S R B Crawford,€1900,110,–,Conduit (IRE),Pawle (IRE),Jimble,Rkc Syndicate,In touch with leaders - prominent after 2nd - short of room before last - went second after last - kept on but no match for winner(op 10/1)
2025-05-26,IRE,Ballinrobe (IRE),5:00,McHale Fusion 4 Range Maiden Hurdle,Hurdle,,,,5yo+,,2m6½f,22.5f,4545,Good,15,9,3,,6.5,1.75,Mavetherave (IRE),5,G,158,,5:31.40,331.40,23.00,J J Slevin,S R B Crawford,€900,–,–,Jukebox Jury (IRE),Donns Wish (IRE),Pierre,David Laverty Norman Stenhouse,Prominent - lost position with one circuit to go - short of room and switched left before last - raced wide but kept on and went third run-in(op 25/1)
2025-05-26,IRE,Ballinrobe (IRE),5:00,McHale Fusion 4 Range Maiden Hurdle,Hurdle,,,,5yo+,,2m6½f,22.5f,4545,Good,15,14,4,,10.5,4,Bridies Bell (IRE),5,M,148,,5:32.20,332.20,67.00,Cian Quirke,Una Corcoran,€400,–,–,Shirocco (GER),Glittering Ovation (IRE),Indian Danehill,Timothy Corcoran,In touch with leaders - headway on outer and went second 2 out - soon pressed leader - not fluent last - no extra and lost two places run-in(tchd 80/1)
2025-05-26,IRE,Ballinrobe (IRE),5:00,McHale Fusion 4 Range Maiden Hurdle,Hurdle,,,,5yo+,,2m6½f,22.5f,4545,Good,15,13,5,,20,9.5,Yoradreamer (GB),6,G,158,,5:34.10,334.10,2.88,Paul Townend,W P Mullins,€200,118,–,Yorgunnabelucky (USA),Dream Esteem GB,Mark Of Esteem,R S Brookhouse,Led - faced challenge after 2 out - headed approaching last - soon weakened(op 5/4)
