date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-18,IRE,Naas (IRE),1:30,Coolmore Stud The Antarctic Race,Flat,,,,2yo,,5f,5f,1006,Good,4,1,1,1,0,0,Charles Darwin (IRE),2,C,134,,0:58.56,58.56,1.07,Ryan Moore,A P OBrien,€23600,–,–,No Nay Never (USA),Muirin (IRE),Born To Sea,Mrs John Magniermichael Taborderrick Smithwesterberg,Made all - hung left when faced challenge and ridden over 1f out - went clear again inside final furlong - readily(tchd 1/12)
2025-05-18,IRE,Naas (IRE),1:30,Coolmore Stud The Antarctic Race,Flat,,,,2yo,,5f,5f,1006,Good,4,5,2,3,3.25,3.25,Cardiff By The Sea (IRE),2,F,126,,0:59.21,59.21,13.00,Seamie Heffernan,J A Stack,€7600,–,–,St Marks Basilica (FR),Piece Of Paradise (IRE),Holy Roman Emperor,C Bernick P J Obrien Mrs P Shanahan M Oflynn,Disputing second - pressed winner over 2f out - ridden over 1f out - kept on but no extra final 110yds - promising(op 11/1)
2025-05-18,IRE,Naas (IRE),1:30,Coolmore Stud The Antarctic Race,Flat,,,,2yo,,5f,5f,1006,Good,4,2,3,6,6.5,3.25,Fresh Fade (IRE),2,C,131,,0:59.86,59.86,34.00,Leigh Roche,M D OCallaghan,€3600,–,–,Cotai Glory (GB),Julienne (IRE),Galileo,Fresh Fade Partnership,Took keen hold - disputing second - outpaced over 1f out - kept on inside final 110yds(op 40/1)
2025-05-18,IRE,Naas (IRE),1:30,Coolmore Stud The Antarctic Race,Flat,,,,2yo,,5f,5f,1006,Good,4,4,4,4,9.75,3.25,Sir Alfie (IRE),2,C,131,,1:0.51,60.51,23.00,Colin Keane,G M Lyons,€1600,–,–,Dark Angel (IRE),Torricella GB,Dubawi,A K Whelan,Prominent - weakened inside final furlong(op 16/1)
2025-05-18,IRE,Naas (IRE),2:00,Nursery Of Champions Handicap,Flat,,,,4yo+,,1m,8f,1609,Good,8,3,1,1,0,0,Independent Expert (IRE),6,M,131,,1:38.23,98.23,3.12,Jack Kearney,Stephen Thorne,€9440,86,–,Gutaifan (IRE),Distinguish (IRE),Refuse To Bend,Shamrock Thoroughbreds Riverstown Stables,In touch with leaders - headway over 2f out - led over 1f out - ridden and kept on well final furlong - comfortably(op 11/4 tchd 2/1 and tchd 3/1)
2025-05-18,IRE,Naas (IRE),2:00,Nursery Of Champions Handicap,Flat,,,,4yo+,,1m,8f,1609,Good,8,6,2,7,3.75,3.75,Killeaney Bear (IRE),4,G,126,,1:38.98,98.98,8.50,Andrew Slattery,Andrew Slattery,€3040,76,–,Kodi Bear (IRE),Sunset Dream (IRE),Acclamation,Charles Kerwin,Prominent - pressed leader from 3f out - went second over 1f out - no extra inside final furlong (jockey said gelding hung left up the straight)(op 7/1 tchd 17/2)
2025-05-18,IRE,Naas (IRE),2:00,Nursery Of Champions Handicap,Flat,,,,4yo+,,1m,8f,1609,Good,8,5,3,3,5.5,1.75,Instant Appeal (GB),4,G,132,t,1:39.33,99.33,6.50,Shane Foley,Mrs John Harrington,€1440,82,–,Advertise (GB),Moment Of Time GB,Rainbow Quest,Alpha Racing,In touch with leaders - outpaced under 3f out - rallied from over 1f out - kept on and went third inside final 110yds(op 9/2 tchd 6/1)
2025-05-18,IRE,Naas (IRE),2:00,Nursery Of Champions Handicap,Flat,,,,4yo+,,1m,8f,1609,Good,8,7,4,2,6.5,1,Nakasero (IRE),4,G,126,,1:39.53,99.53,4.33,W J Lee,Henry De Bromhead,€640,76,–,Holy Roman Emperor (IRE),Marie Josephe GB,Cape Cross,Mark E Phelan,Led - headed over 1f out - weakening when bit short of room inside final furlong(op 4/1 tchd 16/5)
2025-05-18,IRE,Naas (IRE),2:00,Nursery Of Champions Handicap,Flat,,,,4yo+,,1m,8f,1609,Good,8,8,5,4,9.25,2.75,Neo Smart (IRE),4,F,125,t,1:40.08,100.08,7.50,Declan McDonogh,J S Bolger,€320,75,–,Belardo (IRE),Neophilia (IRE),Teofilo,Mrs J S Bolger,In touch with leaders - outpaced from under 3f out - weakened over 1f out(op 11/2 tchd 5/1)
2025-05-18,IRE,Naas (IRE),2:00,Nursery Of Champions Handicap,Flat,,,,4yo+,,1m,8f,1609,Good,8,4,6,5,9.75,.5,Cheers Again (GB),6,G,131,,1:40.18,100.18,17.00,Robert Whearty,Paul W Flynn,€160,84,–,Mukhadram (GB),Mawheba (IRE),Dubawi,Mrs John Raymond Eastwood,Towards rear - brief headway over 2f out - kept on but not pace to challenge(op 14/1)
