date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-06-05,GB,Chelmsford (AW),7:42,Best Odds Guaranteed At bet365 Handicap (GBBPlus Race),Flat,Class 4,,0-80,4yo+,,1m5½f,13.5f,2676,Standard,5,1,1,1,0,0,Dancingwithmyself (IRE),4,F,136,,2:49.10,169.10,3.25,Hector Crouch,Michael Bell,6280.80,81,–,Phoenix Of Spain (IRE),Dreamaway (IRE),Oasis Dream,David Kilburn Christopher Wright,Took keen hold - in touch with leaders - headway from 2f out - ridden when pressed leader inside final furlong - kept on and led post - all out(op 2/1)
2025-06-05,GB,Chelmsford (AW),7:42,Best Odds Guaranteed At bet365 Handicap (GBBPlus Race),Flat,Class 4,,0-80,4yo+,,1m5½f,13.5f,2676,Standard,5,5,2,4,0.05,0.05,Kingdom Of Stars (FR),4,G,127,,2:49.11,169.11,3.75,Jim Crowley,Tom Ward,2947.20,72,–,Cloth Of Stars (IRE),Passing Burg (FR),Sageburg,White Partner,Prominent - ridden when led narrowly inside final furlong - soon flashed tail - kept on but headed post(op 9/4 tchd 2/1)
2025-06-05,GB,Chelmsford (AW),7:42,Best Odds Guaranteed At bet365 Handicap (GBBPlus Race),Flat,Class 4,,0-80,4yo+,,1m5½f,13.5f,2676,Standard,5,4,3,2,1.25,1.25,Sax Appeal (GB),5,G,132,,2:49.35,169.35,6.00,Daniel Muscutt,Charlie Johnston,1472.40,77,–,Saxon Warrior (JPN),Isobel Archer GB,Oasis Dream,Kingsley Park Owners Club,Prominent - outpaced over 2f out - soon rallied - not clear run over 1f out - soon switched right and in the clear - kept on and went third final strides(op 11/1)
2025-06-05,GB,Chelmsford (AW),7:42,Best Odds Guaranteed At bet365 Handicap (GBBPlus Race),Flat,Class 4,,0-80,4yo+,,1m5½f,13.5f,2676,Standard,5,3,4,5,1.5,0.2,Maxident (GB),5,G,134,,2:49.44,169.44,7.00,David Egan,Raphael E Freire,736.80,79,–,Nathaniel (IRE),Mahamuni (IRE),Sadlers Wells,Amo Racing Limited,Led - headed then no extra inside final furlong(tchd 11/2 and tchd 13/2)
2025-06-05,GB,Chelmsford (AW),7:42,Best Odds Guaranteed At bet365 Handicap (GBBPlus Race),Flat,Class 4,,0-80,4yo+,,1m5½f,13.5f,2676,Standard,5,2,5,3,3.75,2.25,Clockmaker (GB),4,G,135,h,2:49.85,169.85,4.50,Callum Rodriguez,David Simcock,367.20,80,–,Noble Mission (GB),Queen Of Time GB,Harbour Watch,Mrs Fitri Hay,Slowly away - held up in rear - headway 4f out - outpaced 2f out - weakened inside final furlong(tchd 10/3)
2025-06-05,GB,Chelmsford (AW),7:07,bet365 EBF Confined Fillies Novice Stakes (Fillies Have Run No More 2 Times) (GBB/GBBPlus),Flat,Class 4,,,3yo+,F,1m2f,10f,2012,Standard,9,7,1,3,0,0,Sea The Wonder (IRE),3,F,128,,2:9.45,129.45,1.67,Rossa Ryan,Ralph Beckett,5757.40,–,–,Sea The Stars (IRE),Emotion (FR),Exceed And Excel,Marcstown Ltd Andrew Rosen,In touch with leaders - headway from 2f out - pushed along when led inside final furlong - kept on well(op 4/5 tchd 8/13)
2025-06-05,GB,Chelmsford (AW),7:07,bet365 EBF Confined Fillies Novice Stakes (Fillies Have Run No More 2 Times) (GBB/GBBPlus),Flat,Class 4,,,3yo+,F,1m2f,10f,2012,Standard,9,5,2,5,2.5,2.5,Jeanne Baret (GB),3,F,128,,2:9.95,129.95,9.00,Jack Mitchell,Charlie Johnston,2701.60,–,–,Sea The Moon (GER),Lady Jane Digby GB,Oasis Dream,Miss K Rausing,Led - increased tempo over 2f out - headed inside final furlong - soon no extra(op 10/1 tchd 12/1)
2025-06-05,GB,Chelmsford (AW),7:07,bet365 EBF Confined Fillies Novice Stakes (Fillies Have Run No More 2 Times) (GBB/GBBPlus),Flat,Class 4,,,3yo+,F,1m2f,10f,2012,Standard,9,3,3,7,2.5,0.1,Catherines Gift (IRE),3,F,128,,2:9.97,129.97,7.50,Trevor Whelan,Harry Charlton,1349.70,–,–,Nathaniel (IRE),Papelaine (IRE),Excelebration,Mohammed Jaber,Midfield - headway from 2f out - went third inside final furlong - kept on(op 6/1 tchd 5/1 and tchd 7/1)
2025-06-05,GB,Chelmsford (AW),7:07,bet365 EBF Confined Fillies Novice Stakes (Fillies Have Run No More 2 Times) (GBB/GBBPlus),Flat,Class 4,,,3yo+,F,1m2f,10f,2012,Standard,9,2,4,4,3.25,.75,Cape Flora (GB),3,F,128,h,2:10.10,130.10,6.00,Robert Havlin,John & Thady Gosden,675.40,–,–,Kingman (GB),Waldlied GB,New Approach,Lordship Stud Newsells Park Stud,Reared start - towards rear - headway from under 2f out - kept on inside final furlong - eyecatcher(op 9/2 tchd 4/1 and tchd 11/2)
2025-06-05,GB,Chelmsford (AW),7:07,bet365 EBF Confined Fillies Novice Stakes (Fillies Have Run No More 2 Times) (GBB/GBBPlus),Flat,Class 4,,,3yo+,F,1m2f,10f,2012,Standard,9,4,5,2,5.25,2,Danza Parigina (FR),3,F,128,,2:10.50,130.50,12.00,Marco Ghiani,Marco Botti,336.60,–,–,Wooded (IRE),Delicatezza GB,Danehill Dancer,Scuderia La Tesa Limited,Midfield - some headway under 2f out - weakened gradually inside final furlong(op 7/1)
