date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2024-05-15,GB,York,3:15,1895 Duke Of York Clipper Stakes,Flat,Class 1,Group 2,,3yo+,,6f,6f,1207,Good,14,8,1,5,0,0,Mill Stream (IRE),4,C,136,,1:10.91,70.91,5.00,William Buick,Jane Chapple-Hyam,85065,111,117,Gleneagles (IRE),Swirral Edge GB,Hellvelyn,P W Harris,Re-shod - in touch with leaders - not clear run over 2f out - ridden and headway over 1f out - drifted left inside final furlong - led final strides(tchd 18/5)
2024-05-15,GB,York,3:15,1895 Duke Of York Clipper Stakes,Flat,Class 1,Group 2,,3yo+,,6f,6f,1207,Good,14,10,2,6,0.05,0.05,Shouldvebeenaring (GB),4,C,136,,1:10.92,70.92,13.00,Sean Levey,Richard Hannon,32250,112,117,Havana Grey (GB),Lady Estella (IRE),Equiano,Middleham Park Racing Xviii,Towards rear - ridden halfway - headway and drifted left over 1f out - disputed lead inside final 110yds - just failed(op 14/1 tchd 11/1)
2024-05-15,GB,York,3:15,1895 Duke Of York Clipper Stakes,Flat,Class 1,Group 2,,3yo+,,6f,6f,1207,Good,14,4,3,3,.25,0.3,Diligent Harry (GB),6,G,136,p,1:10.96,70.96,9.50,Richard Kingscote,Clive Cox,16140,113,116,Due Diligence (USA),Harryana To GB,Compton Place,The Dilinquents,Prominent on far side of group - pressed leader inside final furlong - briefly led inside final 110yds - just held(op 9/1 tchd 8/1)
2024-05-15,GB,York,3:15,1895 Duke Of York Clipper Stakes,Flat,Class 1,Group 2,,3yo+,,6f,6f,1207,Good,14,13,4,12,.75,0.3,Washington Heights (GB),4,G,136,,1:11.06,71.06,15.00,Tom Eaves,Kevin Ryan,8040,113,115,Washington DC (IRE),Epping Rose (IRE),Kodiac,Hambleton Racing Ltd Xxvii,Dwelt start - soon prominent on near side of group - led going easily over 2f out - ridden and hung left over 1f out - headed and no extra inside final 110yds
2024-05-15,GB,York,3:15,1895 Duke Of York Clipper Stakes,Flat,Class 1,Group 2,,3yo+,,6f,6f,1207,Good,14,1,5,10,2.25,1.5,Art Power (IRE),7,G,141,,1:11.36,71.36,34.00,David Allan,Tim Easterby,4035,117,115,Dark Angel (IRE),Evening Time (IRE),Keltos,King Power Racing Co Ltd,Led - headed over 2f out - outpaced over 1f out - rallied final 110yds
2024-05-15,GB,York,3:15,1895 Duke Of York Clipper Stakes,Flat,Class 1,Group 2,,3yo+,,6f,6f,1207,Good,14,9,6,7,4,1.75,Montassib (GB),6,G,136,,1:11.71,71.71,9.50,Cieren Fallon,William Haggas,2025,108,105,Exceed And Excel (AUS),Felwah GB,Aqlaam,The Montassib Partnership,In rear - headway inside final furlong - not reach leaders(op 13/2)
2024-05-15,GB,York,3:15,1895 Duke Of York Clipper Stakes,Flat,Class 1,Group 2,,3yo+,,6f,6f,1207,Good,14,14,7,8,4,0.05,Azure Blue (IRE),5,M,133,,1:11.72,71.72,15.00,Paul Mulrennan,Michael Dods,,114,102,El Kabeir (USA),Sea Of Dreams (IRE),Oasis Dream,P Appleton Mrs Anne Elliott,In touch with leaders - no extra inside final furlong(op 9/1)
2024-05-15,GB,York,3:15,1895 Duke Of York Clipper Stakes,Flat,Class 1,Group 2,,3yo+,,6f,6f,1207,Good,14,15,8,9,5,1,Swingalong (IRE),4,F,133,,1:11.91,71.91,11.00,Clifford Lee,K R Burke,,107,98,Showcasing (GB),Pilates (IRE),Shamardal,Sheikh Juma Dalmook Al Maktoum,Pressed leader - lost second over 1f out - weakened inside final furlong(op 9/1 tchd 11/1)
2024-05-15,GB,York,3:15,1895 Duke Of York Clipper Stakes,Flat,Class 1,Group 2,,3yo+,,6f,6f,1207,Good,14,5,9,11,5.5,.5,Fivethousandtoone (IRE),6,G,136,v,1:12.01,72.01,29.00,Oisin Murphy,Andrew Balding,,105,100,Frankel (GB),Promised Money (IRE),Dark Angel,King Power Racing Co Ltd,In rear - brief headway inside final furlong - never dangerous(op 18/1)
2024-05-15,GB,York,3:15,1895 Duke Of York Clipper Stakes,Flat,Class 1,Group 2,,3yo+,,6f,6f,1207,Good,14,3,10,15,6.75,1.25,Commanche Falls (GB),7,G,136,p,1:12.26,72.26,26.00,Connor Beasley,Michael Dods,,112,96,Lethal Force (IRE),Joyeaux GB,Mark Of Esteem,Doug Graham Ian Davison Alan Drysdale,Towards rear throughout
