date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-21,GB,Kempton (AW),7:40,Try Unibets New Smartview Racecards Handicap (A Jockey Club Grassroots Mile Series Qualifier),Flat,Class 4,,0-85,4yo+,,7f,7f,1408,Standard To Slow,13,13,1,7,0,0,Al Ameen (IRE),6,G,130,t,1:24.66,84.66,4.33,George Wood,James Fanshawe,6280.80,80,–,Aclaim (IRE),Kendal Mint GB,Kyllachy,Ever Equine,Midfield - headway from over 1f out - led inside final furlong - ran on(op 9/2 tchd 16/5 and tchd 5/1)
2025-05-21,GB,Kempton (AW),7:40,Try Unibets New Smartview Racecards Handicap (A Jockey Club Grassroots Mile Series Qualifier),Flat,Class 4,,0-85,4yo+,,7f,7f,1408,Standard To Slow,13,1,2,2,1.5,1.5,Silver Samurai (GB),8,G,135,tp,1:24.96,84.96,9.00,Kieran Shoemark,Marco Botti,2947.20,85,–,Cable Bay (IRE),High Tan GB,High Chaparral,What A Time To Be Alive 1,Midfield - bit short of room after 1f - headway then not clear run over 1f out - switched right 1f out - pressed leader inside final furlong - no extra final 110yds(op 9/1)
2025-05-21,GB,Kempton (AW),7:40,Try Unibets New Smartview Racecards Handicap (A Jockey Club Grassroots Mile Series Qualifier),Flat,Class 4,,0-85,4yo+,,7f,7f,1408,Standard To Slow,13,4,3,8,1.75,0.3,Racingbreaks Ryder (IRE),5,G,134,,1:25.01,85.01,34.00,Jason Watson,Charles Hills,1472.40,84,–,Fast Company (IRE),Nisma (IRE),Montjeu,Cottier Racing Breaks Old Gold Racing,Midfield - waiting for room over 2f out - headway from over 1f out - not clear run and switched left 1f out - ran on inside final furlong(op 22/1)
2025-05-21,GB,Kempton (AW),7:40,Try Unibets New Smartview Racecards Handicap (A Jockey Club Grassroots Mile Series Qualifier),Flat,Class 4,,0-85,4yo+,,7f,7f,1408,Standard To Slow,13,3,4,12,3.25,1.5,Farasi Lane (IRE),7,G,135,p,1:25.31,85.31,5.50,Hollie Doyle,Dr Richard Newland & Jamie Insole,736.80,85,–,Belardo (IRE),No Such Zone GB,Oasis Dream,Adam Spratt Partner,Prominent - led narrowly over 1f out - hung left 1f out - headed and weakened inside final furlong(op 6/1)
2025-05-21,GB,Kempton (AW),7:40,Try Unibets New Smartview Racecards Handicap (A Jockey Club Grassroots Mile Series Qualifier),Flat,Class 4,,0-85,4yo+,,7f,7f,1408,Standard To Slow,13,8,5,9,3.5,0.2,Follow Your Heart (IRE),7,G,133,t,1:25.40,85.40,12.00,Billy Loughnane,Mark Loughnane,367.20,83,–,Estidhkaar (IRE),Al Gharrafa GB,Dutch Art,S A Mares,Towards rear - headway from 2f out - not clear run then ran on inside final furlong(op 9/1)
2025-05-21,GB,Kempton (AW),7:40,Try Unibets New Smartview Racecards Handicap (A Jockey Club Grassroots Mile Series Qualifier),Flat,Class 4,,0-85,4yo+,,7f,7f,1408,Standard To Slow,13,6,6,1,4.5,1,Habrdi (IRE),4,G,134,,1:25.56,85.56,26.00,Jim Crowley,Ruth Carr,,84,–,Calyx (GB),Second Glance (IRE),Galileo,Fine Claret Racing Mrmrs Knox R Carr,In touch with leaders - some headway and prominent 1f out - weakened inside final furlong(op 18/1)
2025-05-21,GB,Kempton (AW),7:40,Try Unibets New Smartview Racecards Handicap (A Jockey Club Grassroots Mile Series Qualifier),Flat,Class 4,,0-85,4yo+,,7f,7f,1408,Standard To Slow,13,12,7,10,4.75,0.3,Bishops Crown (GB),5,G,130,p,1:25.61,85.61,17.00,Charles Bishop,Eve Johnson Houghton,,80,–,Havana Gold (IRE),Jalela GB,Canford Cliffs,J D Partnership Gary Black,In touch with leaders - hung right and no impression over 1f out - not clear run and weakened inside final furlong(op 12/1)
2025-05-21,GB,Kempton (AW),7:40,Try Unibets New Smartview Racecards Handicap (A Jockey Club Grassroots Mile Series Qualifier),Flat,Class 4,,0-85,4yo+,,7f,7f,1408,Standard To Slow,13,9,8,5,6.75,2,Tiger Crusade (FR),8,G,133,,1:26.01,86.01,13.00,Callum Shepherd,David Simcock,,83,–,No Nay Never (USA),Folle Allure (FR),Poliglote,Khalifa Dasmal Bryan Payne,Held up in rear - some headway over 1f out - no impression inside final furlong(op 11/1)
2025-05-21,GB,Kempton (AW),7:40,Try Unibets New Smartview Racecards Handicap (A Jockey Club Grassroots Mile Series Qualifier),Flat,Class 4,,0-85,4yo+,,7f,7f,1408,Standard To Slow,13,11,9,11,8.5,1.75,Pressures On (FR),4,G,131,,1:26.36,86.36,7.00,Hector Crouch,Ed Dunlop,,81,–,Land Force (IRE),Olvia (IRE),Giants Causeway,The Coleuses Partnership,Led - headed but pressed leader from over 1f out - weakened inside final furlong(op 5/1)
2025-05-21,GB,Kempton (AW),7:40,Try Unibets New Smartview Racecards Handicap (A Jockey Club Grassroots Mile Series Qualifier),Flat,Class 4,,0-85,4yo+,,7f,7f,1408,Standard To Slow,13,10,10,6,8.75,0.3,Newsreader (IRE),4,G,125,,1:26.41,86.41,7.50,Phoebe Edwards,Kevin Philippart De Foy,,82,–,Prince Of Lir (IRE),Kaplinsky (IRE),Fath,News Team,Midfield - headway and in touch with leaders 1f out - weakened inside final furlong(op 11/2)
