date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-20,GB,Hexham,8:28,Port Of Blyth Handicap Hurdle,Hurdle,Class 3,,0-125,4yo+,,2m4f,20f,4049,Good,4,4,1,,0,0,See A Stride (IRE),8,M,148,,5:15.69,315.69,4.50,Nathan Moscrop,Susan Corbett,8053.52,105,–,Notnowcato (GB),Steel Glory (IRE),Flemensfirth,Susan Corbett Racing,Held up in last but in touch with leaders - jumped right 3 out - went third and outpaced after 2 out - ridden and headway approaching last - went second just after last - kept on and led towards finish(tchd 10/3)
2025-05-20,GB,Hexham,8:28,Port Of Blyth Handicap Hurdle,Hurdle,Class 3,,0-125,4yo+,,2m4f,20f,4049,Good,4,3,2,,1,1,Well Educated (IRE),9,G,151,,5:15.89,315.89,2.88,Jonathon Bewley,George Bewley,3705.74,108,–,Getaway (GER),Collegeofknowledge GB,Presenting,Annett And Mandle,In touch with leaders - headway and pressed leader after 3 out - led narrowly on outer 2 out - ridden and edged right run-in - no extra and headed towards finish(op 7/4 tchd 13/8)
2025-05-20,GB,Hexham,8:28,Port Of Blyth Handicap Hurdle,Hurdle,Class 3,,0-125,4yo+,,2m4f,20f,4049,Good,4,1,3,,5,4,Hardy Du Seuil (FR),8,G,165,,5:16.69,316.69,2.75,Joe Anderson,Jamie Snowden,1852.88,125,–,Coastal Path (GB),Pervenche Du Seuil (FR),Lucky Dream I,The Hardy Souls,Led narrowly - hit 4 out - headed 2 out - lost second just after last - soon edged left and weakened(op 13/8)
2025-05-20,GB,Hexham,8:28,Port Of Blyth Handicap Hurdle,Hurdle,Class 3,,0-125,4yo+,,2m4f,20f,4049,Good,4,2,4,,8.75,3.75,Benson (GB),10,G,154,p,5:17.44,317.44,7.00,Lewis Dobb,Sandy Thomson,927.20,118,–,Beat Hollow (GB),Karla June GB,Unfuwain,Ken Mcgarrity,Pressed leader - dropped to last after 3 out - weakened after 2 out(op 13/2)
2025-05-20,GB,Hexham,6:28,Port Of Blyth Handicap Chase (GBB Race),Chase,Class 4,,0-110,5yo+,,1m7½f,15.5f,3139,Good,6,3,1,,0,0,Dream Jet (IRE),7,G,164,,3:59.87,239.87,4.00,Craig Nichol,Brian Ellison,6786.08,106,–,Jet Away (GB),Anemone GB,Arkadian Hero,Sharing The Dream Syndicate 1,In touch with leaders - headway and went second before 3 out - led approaching last - ridden run-in - kept on(op 5/2)
2025-05-20,GB,Hexham,6:28,Port Of Blyth Handicap Chase (GBB Race),Chase,Class 4,,0-110,5yo+,,1m7½f,15.5f,3139,Good,6,1,2,,3,3,Willie Shake Hands (IRE),6,G,170,t,4:0.47,240.47,2.88,Jonathan England,Sam England,3122.54,112,–,Mount Nelson (GB),Lady Olivia (IRE),Yeats,Shake Hands Partnership,In rear - not fluent 4 out - headway 3 out - went third and not fluent 2 out - went second approaching last - ridden and no extra run-in(op 7/4 tchd 2/1)
2025-05-20,GB,Hexham,6:28,Port Of Blyth Handicap Chase (GBB Race),Chase,Class 4,,0-110,5yo+,,1m7½f,15.5f,3139,Good,6,4,3,,4,1,Stylish Recruit (IRE),7,G,158,,4:0.67,240.67,4.00,Danny McMenamin,Sandy Thomson,1561.28,100,–,Ask (GB),Stylish Ways (IRE),Bach,Mrs Fiona Telfer,Prominent - outpaced 3 out - rallied approaching last - went third and stayed on run-in(op 7/2 tchd 5/2)
2025-05-20,GB,Hexham,6:28,Port Of Blyth Handicap Chase (GBB Race),Chase,Class 4,,0-110,5yo+,,1m7½f,15.5f,3139,Good,6,5,4,,13.5,9.5,Sonning (IRE),7,G,156,v,4:2.57,242.57,10.00,Jamie Hamilton,Mark Walford,781.28,98,–,The Gurkha (IRE),Moon Empress (FR),Rainbow Quest,Ursa Major Racing Ltd Partner,Led - headed approaching last - soon weakened(op 11/1 tchd 12/1)
2025-05-20,GB,Hexham,6:28,Port Of Blyth Handicap Chase (GBB Race),Chase,Class 4,,0-110,5yo+,,1m7½f,15.5f,3139,Good,6,2,5,,26.5,13,Restandbethankful (GB),9,G,166,t,4:5.17,245.17,15.00,Sean Quinlan,Lizzie Quinlan,389.36,108,–,Califet (FR),Persian Forest GB,Presenting,Bolton Mill Racing Ursa Major,Prominent - weakened before last(op 16/1)
2025-05-20,GB,Hexham,6:28,Port Of Blyth Handicap Chase (GBB Race),Chase,Class 4,,0-110,5yo+,,1m7½f,15.5f,3139,Good,6,6,UR,,-,-,She Wont Mind (GB),7,M,142,h,-,-,9.50,Harry Reed,Tim Reed,,84,–,Mount Nelson (GB),Makadamia GB,Kahyasi,Paul Davies John Raglan Beswick Brothers,In rear - mistake and unseated 4 out(tchd 8/1 and tchd 10/1)
