date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-06-01,GB,Chelmsford (AW),5:15,Sky Bet Price Boosts Handicap,Flat,Class 3,,0-88,4yo+,,7f,7f,1408,Standard,15,5,1,3,0,0,Palmar Bay (FR),4,G,134,,1:23.70,83.70,3.00,Rossa Ryan,Ralph Beckett,26170,87,–,Exceed And Excel (AUS),Di Fede (IRE),Shamardal,Robert Ng,In touch with leaders - switched left and headway from over 1f out - led and kept on final 110yds(op 9/4)
2025-06-01,GB,Chelmsford (AW),5:15,Sky Bet Price Boosts Handicap,Flat,Class 3,,0-88,4yo+,,7f,7f,1408,Standard,15,10,2,1,.75,.75,Signcastle City (IRE),5,G,130,,1:23.85,83.85,11.00,Alec Voikhansky,Richard Hannon,12280,86,–,Dark Angel (IRE),UAE Queen GB,Oasis Dream,Mrs Fitri Hay,In touch with leaders - waiting for room over 1f out - headway to lead inside final furlong - headed and no extra final 110yds(op 8/1 tchd 15/2)
2025-06-01,GB,Chelmsford (AW),5:15,Sky Bet Price Boosts Handicap,Flat,Class 3,,0-88,4yo+,,7f,7f,1408,Standard,15,8,3,4,1.75,1,Physique (IRE),5,G,133,h,1:24.05,84.05,7.00,Hollie Doyle,Pam Sly,6135,86,–,Kingman (GB),Shapes (IRE),So You Think,Patsy Sheehan,Took keen hold - in touch with leaders - some headway over 1f out - kept on but no impression inside final furlong(op 15/2)
2025-06-01,GB,Chelmsford (AW),5:15,Sky Bet Price Boosts Handicap,Flat,Class 3,,0-88,4yo+,,7f,7f,1408,Standard,15,12,4,9,2.5,.75,Benacre (IRE),5,G,129,,1:24.20,84.20,10.00,Jason Hart,Charlie Johnston,3070,82,–,Australia (GB),Sent From Heaven (IRE),Footstepsinthesand,Susan And John Waterworth,Prominent - pressed leader from 2f out - weakened inside final furlong - slightly hampered towards finish(op 12/1)
2025-06-01,GB,Chelmsford (AW),5:15,Sky Bet Price Boosts Handicap,Flat,Class 3,,0-88,4yo+,,7f,7f,1408,Standard,15,6,5,6,3.25,.75,Thunder Blue (GB),4,G,134,t,1:24.35,84.35,8.00,Saffie Osborne,Jamie Osborne,1530,87,–,Blue Point (IRE),Kodyanna (IRE),Kodiac,Barratt Racing,Midfield - switched right over 1f out - some headway inside final furlong(op 9/1)
2025-06-01,GB,Chelmsford (AW),5:15,Sky Bet Price Boosts Handicap,Flat,Class 3,,0-88,4yo+,,7f,7f,1408,Standard,15,1,6,7,3.75,.5,Documenting (GB),12,G,135,,1:24.45,84.45,15.00,Jack Mitchell,Kevin Frost,,88,–,Zamindar (USA),Namaskar GB,Dansili,Kf Racing Humphries Turner,Midfield - some headway over 1f out - no impression inside final furlong(op 12/1)
2025-06-01,GB,Chelmsford (AW),5:15,Sky Bet Price Boosts Handicap,Flat,Class 3,,0-88,4yo+,,7f,7f,1408,Standard,15,9,7,12,4.5,.75,Silver Samurai (GB),8,G,133,tp,1:24.60,84.60,29.00,Benoit De La Sayette,Marco Botti,,86,–,Cable Bay (IRE),High Tan GB,High Chaparral,What A Time To Be Alive 1,Slowly away - towards rear - not clear run over 1f out - ran on inside final furlong(tchd 40/1)
2025-06-01,GB,Chelmsford (AW),5:15,Sky Bet Price Boosts Handicap,Flat,Class 3,,0-88,4yo+,,7f,7f,1408,Standard,15,11,8,5,5,.5,Nibras Angel (GB),5,M,131,t,1:24.70,84.70,15.00,Finley Marsh,Alice Haynes,,84,–,Harry Angel (IRE),Always Thankful GB,Showcasing,Saeed H Al Tayer,Slowly away - in rear - not clear run over 1f out - some headway inside final furlong(op 10/1)
2025-06-01,GB,Chelmsford (AW),5:15,Sky Bet Price Boosts Handicap,Flat,Class 3,,0-88,4yo+,,7f,7f,1408,Standard,15,15,9,2,5,0.1,Fantasy Master (GB),7,G,127,p,1:24.72,84.72,34.00,David Egan,Darryll Holland,,80,–,Sepoy (AUS),Dinvar Diva GB,Dalakhani,The Fantasy Fellowship B,Led - headed and weakened inside final furlong(op 28/1 tchd 40/1)
2025-06-01,GB,Chelmsford (AW),5:15,Sky Bet Price Boosts Handicap,Flat,Class 3,,0-88,4yo+,,7f,7f,1408,Standard,15,2,10,8,5.5,.5,Probe (GB),7,G,135,h,1:24.80,84.80,12.00,George Wood,Jennie Candlish,,88,–,Kingman (GB),Tested GB,Selkirk,Mrs Ros Marriott,Taken down early - took keen hold - towards rear - some headway over 1f out - weakened inside final furlong(op 10/1 tchd 12/1)
2025-06-01,GB,Chelmsford (AW),5:15,Sky Bet Price Boosts Handicap,Flat,Class 3,,0-88,4yo+,,7f,7f,1408,Standard,15,13,11,14,6.5,1,Sheriffs Court (IRE),4,G,129,,1:25.00,85.00,29.00,Luke Morris,Sir Mark Prescott Bt,,82,–,Blue Point (IRE),Shemiyla (FR),Dalakhani,Owners Group 144,In rear throughout(op 20/1)
2025-06-01,GB,Chelmsford (AW),5:15,Sky Bet Price Boosts Handicap,Flat,Class 3,,0-88,4yo+,,7f,7f,1408,Standard,15,4,12,13,7,.5,Tennessee Gold (FR),4,G,134,,1:25.10,85.10,15.00,Daniel Muscutt,Joseph Parr,,87,–,No Nay Never (USA),Meeting (IRE),Galileo,Trevor And Ruth Milner,Raced wide - towards rear - not clear run over 1f out - no impression inside final furlong (an inquiry was held into the running and riding; jockey reported his instructions were to settle gelding from its draw of 13; he added that the gelding was unsuited by the slow early pace which resulted in him having to race wider then he wanted and as such - he covered extra ground; having entered the home straight he switched his mount right-handed for a run and became caught between the heels of Pressure's On - on his inside and a weakening Habrdi on his outside; He further added this resulted in him being denied a clear run for an extended period in the home straight and he was only able to safely switch right-handed when approaching the final 1/2f and thereafter his mount had stayed on to the line)(op 9/1)
2025-06-01,GB,Chelmsford (AW),5:15,Sky Bet Price Boosts Handicap,Flat,Class 3,,0-88,4yo+,,7f,7f,1408,Standard,15,7,13,15,7.25,0.05,Noodle Mission (USA),5,G,133,,1:25.16,85.16,21.00,Rob Hornby,Edward Smyth-Osbourne,,86,–,Noble Mission (GB),Drivers Girl (USA),Candy Ride,Drake Brown,Raced wide - prominent - weakened from over 1f out(op 28/1 tchd 18/1)
