date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-06-02,IRE,Gowran Park (IRE),2:42,Irish Stallion Farms EBF Gowran Classic,Flat,,,,3yo,,1m1½f,9.5f,1920,Good,11,5,1,8,0,0,Green Triangle (IRE),3,G,130,tb,1:59.73,119.73,12.00,Ronan Whelan,Joseph Patrick OBrien,€108000,88,–,Gleneagles (IRE),Whimsical Dream GB,Oasis Dream,Simon Munir Isaac Souede,In rear - good headway on outer from over 2f out - edged right but led 1f out - soon ridden - kept on well - just did enough(op 12/1 tchd 9/1)
2025-06-02,IRE,Gowran Park (IRE),2:42,Irish Stallion Farms EBF Gowran Classic,Flat,,,,3yo,,1m1½f,9.5f,1920,Good,11,6,2,6,0.2,0.2,And So To Bed (IRE),3,F,127,t,1:59.77,119.77,17.00,Dylan Browne McMonagle,Joseph Patrick OBrien,€38000,96,–,Kodiac (GB),Pepys Tillergirl (IRE),Tillerman,Ridgmontthomas P Obrienv Zhdanov,Dwelt start - took keen hold - midfield on inner - switched left and headway over 2f out - soon briefly led - rallied final 110yds - just held(op 12/1)
2025-06-02,IRE,Gowran Park (IRE),2:42,Irish Stallion Farms EBF Gowran Classic,Flat,,,,3yo,,1m1½f,9.5f,1920,Good,11,1,3,5,3.25,3,Viking Invasion (IRE),3,G,134,p,2:0.38,120.38,15.00,Declan McDonogh,Joseph Patrick OBrien,€18000,87,–,Mehmas (IRE),Empress Ella (IRE),Holy Roman Emperor,Mark Dobbin Edelle Logan,Towards rear - headway from 2f out - went third towards finish(op 10/1)
2025-06-02,IRE,Gowran Park (IRE),2:42,Irish Stallion Farms EBF Gowran Classic,Flat,,,,3yo,,1m1½f,9.5f,1920,Good,11,3,4,3,3.5,0.3,Dignam (IRE),3,C,132,,2:0.43,120.43,81.00,Scott McCullagh,Joseph Patrick OBrien,€8000,83,–,Sea The Moon (GER),Bunraku GB,Cacique,Paul Byrne,Prominent - hampered rival over 2f out - soon briefly led - no extra and lost third towards finish(op 50/1 tchd 80/1)
2025-06-02,IRE,Gowran Park (IRE),2:42,Irish Stallion Farms EBF Gowran Classic,Flat,,,,3yo,,1m1½f,9.5f,1920,Good,11,8,5,10,5,1.5,Nancy J (IRE),3,F,125,p,2:0.73,120.73,21.00,Shane Foley,Mrs John Harrington,€4000,91,–,Ten Sovereigns (IRE),Anne Of Kiev (IRE),Oasis Dream,Imad Alsagar,Dwelt start - towards rear on inner - headway when not clear run 2f out - headway 1f out - bit short of room final 110yds(op 16/1)
2025-06-02,IRE,Gowran Park (IRE),2:42,Irish Stallion Farms EBF Gowran Classic,Flat,,,,3yo,,1m1½f,9.5f,1920,Good,11,7,6,1,8.5,3.5,Deressa (IRE),3,F,127,p,2:1.43,121.43,3.20,Chris Hayes,D K Weld,€2000,93,–,Zarak (FR),Deremah (USA),More Than Ready,Exors Of The Late H H Aga Khan,Prominent on inner - waiting for room then hampered over 2f out - weakened inside final furlong(op 11/4 tchd 9/4 and tchd 3/1)
2025-06-02,IRE,Gowran Park (IRE),2:42,Irish Stallion Farms EBF Gowran Classic,Flat,,,,3yo,,1m1½f,9.5f,1920,Good,11,4,7,7,9.5,1,Heavens Gate (IRE),3,F,132,,2:1.63,121.63,5.50,Wayne Lordan,A P OBrien,€1000,103,–,Churchill (IRE),Itqaan (USA),Danzig,Michael Tabor Derrick Smith Mrs John Magnier,Towards rear on outer - brief headway on outer 2f out - weakened over 1f out(op 11/4)
2025-06-02,IRE,Gowran Park (IRE),2:42,Irish Stallion Farms EBF Gowran Classic,Flat,,,,3yo,,1m1½f,9.5f,1920,Good,11,9,8,9,12.5,3,Umala (IRE),3,F,125,,2:2.23,122.23,51.00,Ben Coen,Adrian Murray,€1000,87,–,Saxon Warrior (JPN),Pyrean (IRE),Teofilo,Giselle De Aguiar,Raced wide early - prominent - went second after 1f - hung right but briefly led over 2f out - weakened from over 1f out(op 33/1)
2025-06-02,IRE,Gowran Park (IRE),2:42,Irish Stallion Farms EBF Gowran Classic,Flat,,,,3yo,,1m1½f,9.5f,1920,Good,11,10,9,4,14,1.5,Inventress (IRE),3,F,124,,2:2.53,122.53,2.50,W J Lee,P Twomey,,–,–,Mastercraftsman (IRE),My Daydream (IRE),Oasis Dream,Mrs D Vasicek,Midfield - headway 2f out - hung right and weakened over 1f out(op 5/2)
2025-06-02,IRE,Gowran Park (IRE),2:42,Irish Stallion Farms EBF Gowran Classic,Flat,,,,3yo,,1m1½f,9.5f,1920,Good,11,2,10,2,23,9,Bishopton (IRE),3,G,132,,2:4.33,124.33,29.00,Seamie Heffernan,Miss Natalia Lupini,,74,–,Invincible Spirit (IRE),Edaraat (USA),Rahy,Nigel Ohared W Sloanmilena C Mocchettikabin Racing Synd,Soon led - headed over 2f out - soon weakened(op 50/1 and tchd 66/1)
