date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment
2025-05-15,GB,Fontwell,7:10,Fontwell Christmas Parties - Book Now Handicap Hurdle,Hurdle,Class 4,,0-110,4yo+,,2m5½f,21.5f,4374,Good,7,1,1,,0,0,Super Sabre Sam (GB),6,G,166,p,5:22.40,322.40,3.50,Brendan Powell,Neil Mulholland,4066.37,110,–,Black Sam Bellamy (IRE),Angie Marinie GB,Sabrehill,D V Stevens,Prominent - challenging 2 out - ridden to lead last - kept on well run-in(op 3/1 tchd 10/3)
2025-05-15,GB,Fontwell,7:10,Fontwell Christmas Parties - Book Now Handicap Hurdle,Hurdle,Class 4,,0-110,4yo+,,2m5½f,21.5f,4374,Good,7,7,2,,3,3,Rockola (IRE),5,M,156,,5:23.00,323.00,4.33,Tom Cannon,Alan King,1871.10,100,–,Jukebox Jury (IRE),La Pelodette (FR),Sagamix,The Lavendon Partnership,Took keen hold - midfield - headway 7th - challenging 2 out - briefly led approaching last - no extra final 110yds(op 5/2)
2025-05-15,GB,Fontwell,7:10,Fontwell Christmas Parties - Book Now Handicap Hurdle,Hurdle,Class 4,,0-110,4yo+,,2m5½f,21.5f,4374,Good,7,3,3,,4.25,1.25,Decorated (GB),7,G,161,,5:23.25,323.25,2.62,Ben Jones,Oliver Signy,935.55,105,–,Nathaniel (IRE),Trapeze GB,Pivotal,M L Darley,Led but pestered - faced challenge 2 out - headed approaching last - weakened final 110yds(op 7/4)
2025-05-15,GB,Fontwell,7:10,Fontwell Christmas Parties - Book Now Handicap Hurdle,Hurdle,Class 4,,0-110,4yo+,,2m5½f,21.5f,4374,Good,7,2,4,,17.25,13,Golden Ambition (IRE),6,G,164,,5:25.85,325.85,7.50,Kielan Woods,Ben Pauling,468.16,108,–,Mount Nelson (GB),Serpentine Mine (IRE),Rashar,The Shamrock And Rose Syndicate,In touch with leaders - outpaced before 2 out - weakened approaching last(op 6/1 tchd 11/2)
2025-05-15,GB,Fontwell,7:10,Fontwell Christmas Parties - Book Now Handicap Hurdle,Hurdle,Class 4,,0-110,4yo+,,2m5½f,21.5f,4374,Good,7,4,5,,21.75,4.5,Miss Ireland (IRE),6,M,160,p,5:26.75,326.75,26.00,Marc Goldstein,Lydia Richards,233.31,104,–,Yeats (IRE),Gaye Melody (IRE),Un Desperado,Miss V Markowiak,Didn't jump with fluency - disputed lead - weakened before 2 out(op 28/1)
2025-05-15,GB,Fontwell,7:10,Fontwell Christmas Parties - Book Now Handicap Hurdle,Hurdle,Class 4,,0-110,4yo+,,2m5½f,21.5f,4374,Good,7,6,6,,22.25,.5,Lord Maher (IRE),5,G,156,p,5:26.85,326.85,26.00,Caoilin Quinn,Karen Jewell,,100,–,Ocovango (GB),Tagalong (IRE),Brian Boru,Ballantine Bloodstock,Held up in rear - not fluent 7th - no impression from 3 out(op 50/1 tchd 22/1)
2025-05-15,GB,Fontwell,7:10,Fontwell Christmas Parties - Book Now Handicap Hurdle,Hurdle,Class 4,,0-110,4yo+,,2m5½f,21.5f,4374,Good,7,5,7,,41.25,19,Danton (IRE),8,G,159,tp,5:30.65,330.65,23.00,Rex Dingle,Harry Fry,,103,–,Soldier Of Fortune (IRE),Fair Present (IRE),Presenting,Manhole Covers Ltd,Held up in rear - brief headway before 3 out - weakened quickly before 2 out(op 18/1)
2025-05-15,GB,Fontwell,5:35,Bet Clever BetGoodwin Mares Novices Hurdle (GBB Race),Hurdle,Class 4,,,4yo+,M,2m1½f,17.5f,3568,Good,9,7,1,,0,0,She Is For Me Boys (GB),6,M,154,,4:23.05,263.05,2.20,Gavin Sheehan,Jamie Snowden,4193.42,–,–,Clovis Du Berlais (FR),Bet Davis (IRE),Presenting,Mrs K B Gunn,Led - ridden and faced challenge 2 out - headed when left clear last - kept on run-in - eased towards finish(op 6/4)
2025-05-15,GB,Fontwell,5:35,Bet Clever BetGoodwin Mares Novices Hurdle (GBB Race),Hurdle,Class 4,,,4yo+,M,2m1½f,17.5f,3568,Good,9,9,2,,14,14,La Trattaria (FR),4,F,148,,4:25.85,265.85,26.00,Jack Quinlan,Nick Littmoden,1931.93,–,–,Nirvana Du Berlais (FR),La Trattoria (FR),Majorien,Nick Littmoden,Took keen hold - midfield - headway after 3 out - outpaced 2 out - left in modest second approaching last - kept on(op 20/1 tchd 28/1)
2025-05-15,GB,Fontwell,5:35,Bet Clever BetGoodwin Mares Novices Hurdle (GBB Race),Hurdle,Class 4,,,4yo+,M,2m1½f,17.5f,3568,Good,9,6,3,,35,21,Oh My Guinness (GB),6,M,154,,4:30.05,270.05,151.00,James Davies,Camilla Poulton,965.58,–,–,Westerner (GB),Definite Asset (IRE),Definite Article,Mrs C D Poulton,Took keen hold - held up in rear - not fluent 4 out - no impression after 3 out(op 125/1 tchd 200/1)
